client_id,age,gender,region,income_level,segment,device_type,tech_usage
526,43,Male,Gabes,Medium,Retired,Android,4G
527,65,Male,Kairouan,Low,Student,Android,4G
528,38,Male,Gabes,Low,Student,iOS,5G
529,56,Female,Sfax,Medium,Unemployed,Android,4G
530,53,Female,Bizerte,Medium,Professional,iOS,3G
531,50,Female,Monastir,Medium,Student,Android,3G
532,47,Male,Tunis,High,Student,iOS,4G
533,54,Female,Gabes,Low,Professional,Android,4G
534,40,Female,Monastir,Low,Unemployed,Android,4G
535,27,Female,Gabes,Medium,Unemployed,Feature Phone,4G
536,22,Female,Nabeul,Medium,Student,Android,3G
537,53,Male,Tunis,Medium,Retired,Android,5G
538,51,Male,Nabeul,Low,Professional,Android,3G
539,69,Female,Tunis,Low,Unemployed,Android,3G
540,48,Male,Gabes,Medium,Student,Feature Phone,4G
541,27,Female,Sfax,High,Unemployed,iOS,4G
542,36,Female,Monastir,High,Student,iOS,4G
543,49,Female,Tunis,Medium,Professional,Feature Phone,4G
544,18,Male,Bizerte,Medium,Retired,Android,4G
545,22,Female,Monastir,High,Professional,Android,3G
546,62,Male,Bizerte,Medium,Unemployed,iOS,5G
547,21,Male,Monastir,Medium,Unemployed,Android,5G
548,33,Female,Sfax,High,Unemployed,Android,4G
549,41,Male,Nabeul,Medium,Retired,Android,5G
550,33,Male,Kairouan,High,Professional,Feature Phone,3G
551,19,Female,Nabeul,Low,Student,Android,4G
552,66,Male,Sousse,Medium,Professional,iOS,4G
553,45,Male,Sfax,High,Professional,Android,5G
554,49,Female,Gabes,Low,Retired,Android,4G
555,44,Female,Sousse,Medium,Professional,iOS,3G
556,37,Male,Gabes,Low,Unemployed,Feature Phone,4G
557,41,Female,Bizerte,High,Retired,Android,3G
558,29,Female,Tunis,Medium,Unemployed,Android,4G
559,67,Male,Monastir,Low,Unemployed,Android,4G
560,52,Male,Gabes,Medium,Professional,iOS,4G
561,50,Female,Bizerte,Medium,Student,Android,3G
562,50,Male,Sfax,Medium,Professional,Android,3G
563,68,Female,Gabes,Medium,Student,iOS,4G
564,60,Female,Nabeul,High,Retired,Android,4G
565,54,Male,Bizerte,Medium,Retired,Android,4G
566,29,Male,Tunis,Medium,Retired,iOS,4G
567,20,Female,Monastir,Low,Unemployed,Feature Phone,3G
568,18,Female,Gabes,High,Unemployed,Feature Phone,3G
569,50,Female,Kairouan,Low,Retired,Android,5G
570,57,Female,Bizerte,Medium,Professional,Feature Phone,4G
571,27,Male,Gabes,High,Unemployed,iOS,4G
572,60,Female,Tunis,Low,Unemployed,Android,5G
573,61,Male,Monastir,Medium,Professional,iOS,4G
574,46,Male,Gabes,Low,Unemployed,Android,3G
575,30,Female,Gabes,Medium,Professional,iOS,5G
576,29,Male,Monastir,Medium,Student,iOS,3G
577,48,Male,Kairouan,High,Professional,iOS,4G
578,63,Female,Bizerte,High,Student,Android,4G
579,19,Male,Sousse,Medium,Unemployed,iOS,4G
580,68,Male,Nabeul,Medium,Student,Android,4G
581,67,Female,Monastir,Medium,Professional,Feature Phone,4G
582,52,Female,Gabes,Low,Student,iOS,4G
583,40,Female,Sousse,Medium,Retired,Android,5G
584,34,Female,Sfax,High,Professional,Android,3G
585,43,Female,Gabes,Medium,Professional,iOS,5G
586,25,Female,Sousse,Low,Student,Android,3G
587,46,Female,Sfax,Low,Unemployed,iOS,3G
588,43,Male,Kairouan,Medium,Unemployed,Android,5G
589,27,Male,Bizerte,Low,Professional,iOS,4G
590,43,Female,Gabes,Medium,Professional,Android,3G
591,51,Male,Bizerte,Medium,Student,Android,4G
592,68,Male,Sfax,Medium,Professional,Feature Phone,4G
593,58,Female,Bizerte,Low,Professional,iOS,4G
594,24,Male,Bizerte,Medium,Unemployed,Android,4G
595,21,Female,Monastir,High,Professional,Feature Phone,5G
596,67,Male,Tunis,High,Student,Android,3G
597,62,Female,Sfax,Medium,Professional,iOS,4G
598,28,Male,Bizerte,Low,Professional,Android,3G
599,46,Male,Nabeul,High,Professional,Android,3G
600,53,Male,Sousse,Medium,Retired,Android,5G
601,42,Female,Sfax,Low,Professional,Android,5G
602,38,Male,Tunis,Low,Student,iOS,4G
603,53,Male,Gabes,Low,Unemployed,iOS,4G
604,27,Female,Kairouan,Low,Unemployed,Android,5G
605,54,Female,Bizerte,Low,Retired,Android,3G
606,26,Male,Sousse,High,Student,iOS,3G
607,41,Male,Tunis,Medium,Unemployed,Android,4G
608,52,Male,Sfax,Medium,Unemployed,Android,5G
609,66,Male,Kairouan,High,Professional,Android,4G
610,52,Female,Kairouan,Medium,Professional,Android,4G
611,65,Male,Nabeul,High,Professional,Android,4G
612,53,Male,Bizerte,High,Retired,iOS,4G
613,35,Female,Tunis,Medium,Professional,Android,5G
614,66,Male,Tunis,High,Student,iOS,4G
615,56,Male,Sousse,Medium,Retired,Android,4G
616,49,Male,Gabes,Low,Unemployed,Android,4G
617,41,Female,Gabes,Medium,Unemployed,Android,4G
618,40,Female,Monastir,Medium,Student,iOS,4G
619,49,Male,Gabes,High,Student,Android,4G
620,54,Male,Monastir,Low,Unemployed,Android,4G
621,29,Female,Kairouan,Medium,Student,iOS,3G
622,66,Male,Kairouan,Low,Student,Android,5G
623,30,Male,Nabeul,Low,Student,iOS,5G
624,40,Female,Sfax,Low,Professional,Feature Phone,4G
625,42,Female,Kairouan,Medium,Unemployed,Android,4G
626,52,Female,Kairouan,High,Student,Android,4G
627,58,Male,Tunis,Low,Student,Android,4G
628,47,Male,Sfax,Medium,Professional,iOS,4G
629,34,Male,Tunis,Low,Unemployed,Android,3G
630,66,Male,Sousse,Low,Retired,iOS,5G
631,37,Female,Monastir,Medium,Unemployed,iOS,4G
632,65,Male,Monastir,Low,Unemployed,Android,5G
633,42,Male,Sousse,Medium,Unemployed,iOS,4G
634,39,Female,Monastir,Low,Professional,Android,4G
635,30,Female,Sfax,Low,Unemployed,Android,4G
636,36,Male,Sfax,Medium,Retired,iOS,4G
637,66,Female,Kairouan,Medium,Student,Android,5G
638,53,Female,Monastir,Low,Unemployed,Android,5G
639,29,Male,Sousse,Medium,Professional,iOS,5G
640,58,Male,Bizerte,High,Unemployed,iOS,4G
641,36,Male,Gabes,Medium,Unemployed,Android,4G
642,29,Male,Kairouan,Low,Retired,iOS,4G
643,26,Female,Gabes,Medium,Retired,Android,5G
644,24,Female,Sousse,Medium,Professional,iOS,4G
645,45,Male,Monastir,Low,Professional,iOS,3G
646,31,Male,Monastir,High,Professional,Android,4G
647,48,Female,Gabes,High,Professional,Android,5G
648,69,Male,Bizerte,High,Professional,iOS,4G
649,36,Male,Monastir,High,Student,iOS,4G
650,64,Male,Bizerte,Medium,Student,Android,4G
651,33,Male,Tunis,Medium,Professional,Android,5G
652,22,Female,Sfax,Medium,Professional,Android,4G
653,52,Male,Gabes,High,Student,Android,4G
654,29,Female,Monastir,Medium,Retired,iOS,4G
655,42,Male,Bizerte,Low,Student,Android,5G
656,69,Male,Nabeul,Low,Professional,iOS,5G
657,38,Female,Nabeul,High,Retired,Feature Phone,5G
658,53,Male,Monastir,Low,Professional,Feature Phone,3G
659,40,Female,Sfax,Medium,Unemployed,Android,3G
660,33,Male,Sfax,High,Retired,iOS,5G
661,56,Male,Tunis,Medium,Professional,Feature Phone,5G
662,62,Male,Sfax,High,Student,Android,4G
663,59,Male,Sfax,Medium,Professional,Android,3G
664,56,Male,Kairouan,Low,Student,Feature Phone,4G
665,31,Female,Nabeul,High,Retired,Android,4G
666,48,Female,Sousse,Low,Student,Feature Phone,4G
667,22,Male,Nabeul,Medium,Retired,Android,3G
668,52,Male,Nabeul,Low,Professional,Android,4G
669,40,Female,Monastir,Low,Student,Android,5G
670,46,Female,Nabeul,Medium,Retired,Android,3G
671,60,Male,Tunis,Low,Retired,Android,4G
672,28,Male,Tunis,Medium,Retired,Android,4G
673,35,Female,Gabes,High,Unemployed,Android,4G
674,64,Male,Sfax,Low,Retired,Android,3G
675,29,Female,Gabes,Low,Professional,Android,4G
676,26,Male,Kairouan,Medium,Professional,iOS,4G
677,27,Female,Nabeul,Medium,Professional,Android,5G
678,61,Female,Bizerte,High,Retired,iOS,4G
679,34,Male,Sfax,Low,Professional,iOS,3G
680,55,Female,Bizerte,High,Retired,Android,5G
681,24,Male,Nabeul,Medium,Retired,Android,3G
682,63,Male,Sousse,Medium,Retired,Feature Phone,5G
683,30,Male,Kairouan,Low,Unemployed,iOS,4G
684,57,Male,Sfax,Medium,Student,Android,4G
685,59,Female,Gabes,Low,Professional,iOS,3G
686,26,Male,Gabes,Low,Unemployed,Android,4G
687,67,Male,Sfax,Medium,Professional,Android,4G
688,44,Male,Monastir,High,Unemployed,Android,4G
689,19,Male,Gabes,Medium,Student,Android,3G
690,22,Female,Nabeul,Medium,Student,Feature Phone,5G
691,46,Male,Nabeul,Medium,Student,iOS,5G
692,54,Female,Monastir,Medium,Student,iOS,4G
693,55,Female,Sfax,High,Retired,Android,4G
694,36,Female,Tunis,Medium,Professional,Android,4G
695,25,Male,Gabes,Low,Professional,Android,3G
696,65,Male,Monastir,Low,Professional,Android,5G
697,62,Male,Sfax,Medium,Retired,Android,4G
698,18,Male,Sfax,Medium,Professional,Android,4G
699,39,Female,Monastir,Low,Student,Android,4G
700,69,Female,Gabes,High,Professional,Feature Phone,4G
701,34,Male,Tunis,Medium,Professional,Feature Phone,5G
702,24,Male,Gabes,Medium,Unemployed,Android,4G
703,42,Male,Sfax,Low,Retired,iOS,4G
704,62,Male,Tunis,Low,Student,Android,4G
705,21,Male,Nabeul,High,Student,Android,3G
706,53,Male,Bizerte,High,Student,Feature Phone,4G
707,23,Male,Sousse,Low,Professional,iOS,5G
708,48,Female,Gabes,Low,Student,Android,4G
709,36,Female,Kairouan,Medium,Student,Android,4G
710,61,Female,Sfax,Low,Unemployed,Feature Phone,4G
711,56,Female,Tunis,Medium,Professional,Android,4G
712,44,Male,Monastir,High,Unemployed,Android,5G
713,27,Male,Nabeul,Low,Retired,Feature Phone,3G
714,43,Male,Monastir,Low,Professional,Android,4G
715,36,Male,Monastir,High,Unemployed,Android,4G
716,56,Male,Tunis,Low,Retired,Android,4G
717,20,Female,Bizerte,High,Unemployed,iOS,5G
718,62,Male,Gabes,Medium,Retired,iOS,3G
719,30,Female,Kairouan,High,Student,Android,3G
720,67,Male,Nabeul,Low,Student,Android,4G
721,45,Female,Monastir,Low,Professional,Android,4G
722,37,Male,Tunis,Medium,Unemployed,Android,4G
723,45,Female,Monastir,Medium,Unemployed,Android,5G
724,25,Male,Bizerte,Low,Retired,Android,4G
725,58,Male,Sfax,High,Professional,Android,3G
726,56,Male,Monastir,High,Student,Feature Phone,3G
727,18,Male,Bizerte,Medium,Unemployed,Android,4G
728,20,Female,Gabes,Low,Retired,Android,4G
729,30,Male,Nabeul,Medium,Student,Android,5G
730,45,Female,Nabeul,Medium,Student,iOS,4G
731,66,Male,Monastir,Medium,Student,Android,3G
732,42,Female,Bizerte,High,Retired,Android,5G
733,50,Male,Tunis,Low,Retired,iOS,3G
734,55,Male,Tunis,Low,Student,Feature Phone,4G
735,23,Female,Sousse,Low,Retired,iOS,3G
736,61,Male,Bizerte,Medium,Student,Android,3G
737,62,Male,Sfax,Medium,Student,Android,4G
738,49,Female,Monastir,Low,Student,iOS,4G
739,62,Male,Kairouan,Low,Retired,Android,4G
740,64,Female,Kairouan,Low,Professional,Android,4G
741,38,Male,Gabes,Low,Professional,Feature Phone,3G
742,33,Female,Sousse,Medium,Retired,iOS,4G
743,38,Female,Bizerte,Low,Unemployed,iOS,5G
744,28,Female,Sfax,Low,Retired,iOS,3G
745,54,Female,Sousse,High,Unemployed,iOS,4G
746,53,Male,Tunis,Medium,Student,iOS,4G
747,52,Male,Gabes,Medium,Unemployed,Android,4G
748,36,Female,Monastir,Low,Student,Feature Phone,4G
749,37,Male,Monastir,Low,Professional,Android,4G
750,35,Male,Monastir,Medium,Student,Android,5G
751,64,Male,Bizerte,Low,Unemployed,Android,4G
752,58,Female,Kairouan,Low,Professional,Android,4G
753,66,Male,Sfax,High,Professional,Android,4G
754,31,Male,Monastir,High,Retired,Android,4G
755,32,Female,Monastir,Low,Unemployed,Android,4G
756,48,Male,Tunis,Low,Unemployed,Android,4G
757,18,Female,Nabeul,High,Retired,Android,4G
758,20,Female,Sousse,Low,Retired,Android,4G
759,33,Female,Monastir,Medium,Professional,Android,4G
760,40,Male,Gabes,High,Retired,iOS,4G
761,28,Male,Sousse,High,Professional,Android,5G
762,29,Female,Kairouan,Medium,Unemployed,Android,5G
763,27,Female,Sousse,Low,Retired,Android,4G
764,49,Female,Sfax,Low,Unemployed,iOS,4G
765,33,Female,Tunis,High,Professional,iOS,3G
766,25,Female,Bizerte,High,Student,Android,4G
767,55,Female,Sfax,Medium,Student,iOS,3G
768,29,Male,Kairouan,Medium,Unemployed,iOS,5G
769,41,Female,Gabes,Medium,Professional,iOS,4G
770,45,Female,Kairouan,Medium,Professional,Android,4G
771,25,Female,Kairouan,High,Student,iOS,5G
772,45,Male,Sousse,Medium,Professional,Android,5G
773,53,Male,Gabes,Medium,Professional,iOS,4G
774,43,Male,Sfax,Low,Unemployed,iOS,4G
775,25,Male,Kairouan,Medium,Student,iOS,4G
776,67,Female,Sfax,Medium,Professional,Android,4G
777,45,Male,Monastir,Low,Unemployed,iOS,3G
778,45,Female,Monastir,High,Retired,Android,3G
779,54,Female,Monastir,Medium,Student,Android,3G
780,58,Female,Bizerte,High,Unemployed,Android,5G
781,53,Female,Sousse,Low,Retired,iOS,3G
782,44,Female,Sfax,Medium,Professional,Android,4G
783,34,Female,Monastir,Low,Professional,Android,3G
784,26,Male,Monastir,High,Retired,Android,5G
785,50,Male,Gabes,Low,Unemployed,iOS,4G
786,37,Male,Kairouan,Medium,Professional,iOS,4G
787,30,Male,Monastir,Medium,Professional,iOS,4G
788,45,Male,Bizerte,Low,Unemployed,Android,5G
789,65,Female,Gabes,High,Unemployed,Feature Phone,4G
790,46,Male,Sousse,High,Retired,iOS,5G
791,30,Male,Nabeul,Low,Professional,iOS,4G
792,63,Male,Nabeul,Low,Unemployed,iOS,4G
793,52,Female,Bizerte,Low,Student,Feature Phone,3G
794,23,Female,Bizerte,Low,Retired,iOS,4G
795,35,Female,Bizerte,High,Retired,Android,4G
796,68,Male,Kairouan,High,Retired,Android,5G
797,22,Male,Nabeul,Low,Retired,iOS,3G
798,64,Male,Monastir,Medium,Student,Android,4G
799,42,Male,Tunis,Medium,Retired,iOS,4G
800,19,Male,Bizerte,Low,Retired,Android,4G
801,27,Female,Gabes,Low,Unemployed,Android,4G
802,47,Male,Nabeul,Low,Professional,Android,5G
803,67,Female,Gabes,Medium,Retired,iOS,4G
804,62,Male,Sousse,Medium,Unemployed,iOS,4G
805,22,Female,Sfax,Medium,Unemployed,Android,4G
806,50,Female,Sfax,Low,Professional,Android,4G
807,18,Female,Tunis,High,Unemployed,Android,5G
808,35,Female,Kairouan,Medium,Unemployed,Android,5G
809,49,Male,Monastir,High,Retired,Android,4G
810,64,Male,Kairouan,Medium,Retired,iOS,4G
811,66,Male,Monastir,High,Unemployed,Feature Phone,5G
812,28,Female,Bizerte,High,Student,Android,4G
813,38,Male,Nabeul,Medium,Professional,Android,5G
814,43,Male,Monastir,Low,Unemployed,iOS,4G
815,42,Male,Nabeul,High,Unemployed,Feature Phone,3G
816,39,Male,Tunis,Medium,Student,Feature Phone,4G
817,44,Female,Sousse,High,Professional,Android,4G
818,66,Female,Sousse,Medium,Unemployed,Android,5G
819,30,Male,Sfax,Medium,Unemployed,Android,4G
820,50,Male,Sousse,Low,Retired,iOS,4G
821,51,Male,Bizerte,Low,Unemployed,iOS,5G
822,58,Female,Gabes,High,Student,Android,3G
823,52,Female,Sousse,Low,Unemployed,iOS,4G
824,18,Female,Tunis,Low,Professional,Android,4G
825,38,Male,Bizerte,Medium,Professional,Feature Phone,3G
826,65,Female,Sousse,Medium,Student,Android,3G
827,23,Female,Kairouan,Low,Unemployed,Android,4G
828,45,Female,Monastir,Low,Unemployed,Android,3G
829,34,Female,Sousse,Medium,Unemployed,Android,4G
830,22,Female,Kairouan,Low,Unemployed,iOS,4G
831,48,Male,Bizerte,Medium,Unemployed,Android,4G
832,22,Male,Sousse,Low,Professional,iOS,4G
833,55,Male,Kairouan,High,Retired,Android,4G
834,20,Male,Gabes,High,Professional,Android,3G
835,40,Female,Nabeul,Medium,Retired,iOS,4G
836,54,Male,Sfax,Low,Professional,Feature Phone,4G
837,54,Male,Bizerte,Medium,Student,Android,5G
838,27,Male,Kairouan,Medium,Unemployed,Feature Phone,4G
839,27,Female,Tunis,Low,Retired,iOS,4G
840,36,Male,Nabeul,High,Professional,Android,4G
841,34,Female,Sousse,Medium,Retired,iOS,4G
842,38,Female,Kairouan,High,Unemployed,Android,5G
843,31,Female,Nabeul,Low,Student,Android,3G
844,26,Male,Monastir,Low,Unemployed,iOS,3G
845,63,Female,Nabeul,High,Professional,Android,4G
846,18,Male,Kairouan,Medium,Professional,Android,3G
847,68,Male,Kairouan,Medium,Retired,Android,4G
848,62,Male,Monastir,Medium,Student,iOS,5G
849,30,Female,Sfax,Low,Student,iOS,4G
850,21,Female,Nabeul,Medium,Professional,Android,3G
851,18,Male,Monastir,Low,Retired,iOS,3G
852,66,Female,Monastir,Medium,Unemployed,Android,5G
853,57,Female,Nabeul,Medium,Unemployed,iOS,4G
854,49,Female,Tunis,High,Professional,Feature Phone,5G
855,51,Male,Monastir,Medium,Professional,iOS,4G
856,45,Female,Tunis,Low,Unemployed,Android,5G
857,48,Female,Gabes,Medium,Unemployed,iOS,5G
858,25,Male,Nabeul,Low,Unemployed,Android,4G
859,56,Female,Monastir,Low,Retired,iOS,4G
860,43,Male,Sfax,Low,Student,Android,4G
861,51,Female,Monastir,Medium,Professional,Android,4G
862,20,Female,Kairouan,Low,Professional,Android,4G
863,67,Female,Bizerte,Medium,Retired,Android,4G
864,29,Female,Sfax,High,Unemployed,Android,3G
865,18,Female,Monastir,Medium,Retired,iOS,3G
866,61,Female,Sfax,Low,Unemployed,Android,4G
867,22,Male,Nabeul,Low,Professional,Android,5G
868,47,Female,Tunis,Medium,Student,Android,4G
869,47,Female,Gabes,High,Retired,iOS,4G
870,34,Female,Gabes,Low,Unemployed,Android,4G
871,65,Male,Nabeul,High,Professional,Android,3G
872,64,Male,Nabeul,Medium,Student,Android,4G
873,40,Male,Sfax,Medium,Retired,iOS,5G
874,32,Female,Nabeul,High,Retired,Android,4G
875,54,Female,Sfax,Medium,Professional,Android,4G
876,38,Male,Nabeul,High,Retired,iOS,4G
877,31,Male,Monastir,Low,Professional,Android,3G
878,19,Male,Nabeul,Medium,Retired,Android,4G
879,28,Female,Sousse,Medium,Student,Android,4G
880,68,Male,Kairouan,Low,Student,Feature Phone,4G
881,56,Female,Tunis,Medium,Retired,Android,3G
882,55,Female,Kairouan,Low,Professional,Android,4G
883,51,Female,Bizerte,Low,Unemployed,Android,4G
884,55,Male,Bizerte,Low,Retired,iOS,4G
885,67,Female,Gabes,Medium,Unemployed,Android,5G
886,51,Male,Tunis,High,Professional,Android,3G
887,35,Male,Kairouan,Medium,Unemployed,iOS,3G
888,47,Male,Gabes,Medium,Retired,Feature Phone,4G
889,32,Male,Bizerte,Low,Student,iOS,5G
890,44,Female,Sfax,High,Professional,Android,4G
891,68,Female,Tunis,Medium,Student,Android,5G
892,51,Female,Tunis,Medium,Student,Android,4G
893,69,Female,Nabeul,Medium,Student,iOS,5G
894,55,Male,Nabeul,Low,Retired,iOS,5G
895,50,Male,Kairouan,Medium,Professional,iOS,4G
896,41,Male,Nabeul,High,Unemployed,Android,5G
897,32,Male,Nabeul,Low,Student,iOS,5G
898,47,Female,Monastir,Medium,Unemployed,Feature Phone,5G
899,59,Male,Sousse,High,Professional,Feature Phone,5G
900,68,Female,Kairouan,Low,Professional,iOS,4G
901,34,Male,Nabeul,High,Unemployed,iOS,5G
902,22,Male,Sfax,High,Unemployed,Android,4G
903,46,Male,Monastir,Medium,Student,Android,4G
904,21,Male,Monastir,Low,Unemployed,Android,4G
905,27,Female,Monastir,Low,Unemployed,Android,4G
906,34,Female,Sfax,Low,Retired,Android,4G
907,27,Female,Gabes,High,Student,Android,4G
908,34,Female,Tunis,High,Student,iOS,5G
909,37,Male,Gabes,Medium,Professional,Android,4G
910,41,Male,Sfax,Low,Unemployed,Android,4G
911,22,Female,Sousse,Low,Retired,Android,3G
912,51,Female,Tunis,Medium,Professional,Android,3G
913,23,Male,Sfax,Medium,Retired,Android,4G
914,19,Male,Sousse,High,Student,Feature Phone,4G
915,30,Female,Kairouan,Medium,Unemployed,Android,3G
916,60,Female,Bizerte,High,Retired,Android,4G
917,60,Female,Monastir,Medium,Professional,Android,4G
918,65,Male,Nabeul,Medium,Student,iOS,4G
919,28,Female,Sfax,Medium,Retired,iOS,4G
920,68,Female,Bizerte,High,Retired,Android,3G
921,64,Female,Gabes,Medium,Professional,Feature Phone,4G
922,40,Female,Bizerte,Low,Retired,iOS,4G
923,33,Female,Sfax,Low,Student,Android,4G
924,48,Male,Bizerte,Low,Retired,Android,3G
925,28,Female,Monastir,Medium,Unemployed,Android,5G
926,33,Male,Tunis,Low,Unemployed,Android,3G
927,25,Female,Sfax,Low,Professional,iOS,4G
928,21,Female,Sousse,Medium,Unemployed,Android,4G
929,57,Female,Bizerte,Low,Unemployed,Android,3G
930,21,Male,Tunis,High,Retired,Android,3G
931,42,Male,Monastir,Medium,Student,Android,4G
932,20,Male,Gabes,Medium,Student,iOS,5G
933,49,Female,Gabes,Low,Retired,Android,3G
934,20,Female,Monastir,Low,Unemployed,Android,4G
935,44,Male,Bizerte,Medium,Retired,iOS,4G
936,46,Male,Gabes,High,Unemployed,Android,4G
937,49,Female,Sousse,Medium,Unemployed,Android,3G
938,67,Male,Sfax,Low,Unemployed,Android,5G
939,68,Female,Tunis,Medium,Student,Android,4G
940,36,Male,Kairouan,Low,Professional,Android,3G
941,38,Male,Bizerte,High,Student,Android,4G
942,22,Male,Gabes,High,Unemployed,Android,4G
943,35,Female,Sfax,Medium,Retired,Android,4G
944,45,Female,Kairouan,Medium,Retired,Android,3G
945,59,Male,Sousse,High,Unemployed,Feature Phone,5G
946,39,Female,Gabes,Medium,Professional,Android,4G
947,38,Female,Gabes,Medium,Student,iOS,5G
948,23,Female,Tunis,High,Student,iOS,4G
949,18,Female,Sousse,Medium,Unemployed,Android,4G
950,22,Male,Sousse,Medium,Unemployed,iOS,5G
951,58,Female,Bizerte,High,Professional,iOS,4G
952,29,Female,Kairouan,Medium,Student,Android,4G
953,43,Male,Tunis,Medium,Professional,Feature Phone,3G
954,63,Female,Bizerte,Low,Student,Android,5G
955,51,Female,Tunis,Low,Professional,Android,3G
956,66,Female,Sousse,Low,Professional,iOS,4G
957,31,Male,Tunis,Medium,Professional,Android,4G
958,43,Male,Tunis,Medium,Retired,iOS,3G
959,62,Female,Tunis,High,Retired,iOS,3G
960,44,Female,Nabeul,Medium,Retired,Feature Phone,5G
961,26,Male,Sfax,Medium,Student,Android,4G
962,43,Male,Sfax,Low,Professional,Feature Phone,4G
963,64,Male,Kairouan,High,Unemployed,Android,4G
964,39,Female,Kairouan,Medium,Unemployed,Android,4G
965,64,Female,Monastir,Medium,Student,Android,4G
966,47,Male,Sousse,Low,Student,iOS,4G
967,60,Female,Tunis,Medium,Unemployed,Android,4G
968,65,Female,Sousse,Medium,Professional,Android,4G
969,34,Female,Sfax,Medium,Retired,Android,5G
970,43,Female,Nabeul,High,Student,Android,3G
971,53,Female,Tunis,High,Student,Feature Phone,3G
972,18,Female,Bizerte,High,Student,Android,5G
973,25,Female,Sfax,Medium,Unemployed,Android,4G
974,66,Male,Sfax,High,Retired,iOS,4G
975,52,Male,Sfax,High,Professional,Android,4G
976,69,Male,Monastir,Low,Professional,iOS,4G
977,32,Male,Tunis,Medium,Unemployed,Android,3G
